OBJECTID	FEATUREID	EXCLUDE	latitude	longitude	meanMaxTemp	maxMaxTemp	meanJulyTemp	meanAugTemp	meanSummerTemp	meanDays_18	meanDays_20	meanDays_22	yearsMaxTemp_18	freqMaxTemp_18	yearsMaxTemp_20	freqMaxTemp_20	yearsMaxTemp_22	freqMaxTemp_22	brooktrout_occupied_data	spring_salamander_occupied_data	areasqkm	forest	elevation	fwsopenwater	fwswetland	impervious	developed	deg_barr_all	highresm	highreskm	upstream_culvertcount	forestaction1	forestaction2	forestaction3	forestaction4	damaction1	damaction2	damaction3	culvertaction1	culvertaction2	culvertaction3
86	819522	0	42.98575481	-73.05243809	20.36880992	22.6288943	16.69126334	16.06875956	15.82966575	12	2	1	34	1	22	0	2	0	0	0	4.2075	1	893.6170233	0.000213904	0.003850267	0	0	0	1350.032376	1.350032376	1	1	1	1	1	0	0	0	1	1	0
87	819537	0	42.96484015	-72.87152076	21.09315509	23.21764725	17.4070757	16.74337324	16.48345702	21	4	2	34	1	26	0	8	0	0	0	9.4599	0.888402626	692.6084536	0.000190277	0.011226334	1.229378746	0.075349634	0	4386.2323	4.3862323	5	0.888402626	0.9	0.888402626	0.888402626	0	0	0	5	5	0
88	819554	0	42.98224533	-73.06350861	18.85751651	21.90615026	15.81776519	15.15589125	14.92743839	4	2	0	28	0	6	0	0	0	0	0	0.9648	1	983.7765829	0	0	0	0	0	973.2623886	0.973262389	0	1	1	1	1	0	0	0	0	0	0
89	819590	0	42.97559632	-73.00753988	19.31794744	21.05050272	16.667385	16.03467036	15.77709483	10	2	0	31	0	8	0	0	0	0	0	26.0757	0.99344217	795.764434	0.004141787	0.033824595	0	0	0	1218.429036	1.218429036	0	0.99344217	0.99344217	0.99344217	0.99344217	0	0	0	0	0	0
90	819591	0	42.94892447	-72.83237944	19.57151657	21.70836726	16.92474802	16.29247505	16.02601057	12	2	0	32	0	12	0	0	0	0	0	0.8163	0.983461963	642.6265515	0.012127894	0.008820287	0	0	1	1344.651446	1.344651446	0	0.983461963	0.983461963	0.983461963	0.983461963	1	1	0	0	0	0
91	819592	0	42.94438286	-72.83131198	19.24073713	21.62758738	16.56936945	15.92535902	15.66066901	8	2	0	30	0	8	0	0	0	0	0	0.792	0.9875	652.3599627	0.003409091	0	0	0	1	1141.690486	1.141690486	0	0.9875	0.9875	0.9875	0.9875	1	1	0	0	0	0
92	819604	0	42.97564691	-73.05663471	19.15671602	21.15182057	16.12623812	15.47989797	15.24190079	6	1	0	28	0	8	0	0	0	0	0	1.6092	1	889.7417797	0.000559284	0.010067114	0	0	11	779.2839327	0.779283933	0	1	1	1	1	11	11	0	0	0	0
93	819621	0	42.96009374	-72.94194521	20.25048474	22.99461526	16.81747983	16.18112297	15.91593492	12	2	1	33	0	18	0	1	0	0	0	1.521	0.993491124	756.1525138	0.028994083	0.00887574	0	0	0	1265.415437	1.265415437	0	0.993491124	0.993491124	0.993491124	0.993491124	0	0	0	0	0	0
94	819622	0	42.9446689	-72.84530072	20.71467055	22.16299941	17.27824138	16.63874489	16.3719565	19	3	1	33	0	26	0	3	0	0	0	15.6177	0.964674696	678.9042452	0.001844062	0.020342304	0.123840258	0.02172535	0	1095.05429	1.09505429	0	0.964674696	0.964674696	0.964674696	0.964674696	0	0	0	0	0	0
95	819623	0	42.94010081	-72.83730354	20.93117061	23.3112473	17.54105348	16.92433123	16.63873684	24	4	2	34	1	27	0	6	0	0	0	1.6434	0.985761227	645.9419819	0.007667032	0.009309967	0	0	0	159.4646972	0.159464697	0	0.985761227	0.985761227	0.985761227	0.985761227	0	0	0	0	0	0
96	819671	0	42.9701886	-72.97240407	20.85584986	22.66794438	17.56942312	16.94293132	16.68746366	25	4	1	34	1	28	0	3	0	0	0	2.574	0.964685315	676.2394784	0.001048951	0.161188811	0.048951049	0.013636364	0	857.6569561	0.857656956	0	0.964685315	0.964685315	0.964685315	0.964685315	0	0	0	0	0	0
97	819672	0	42.96471164	-72.95756384	21.09913007	23.48197474	17.87638208	17.24932025	16.99208888	31	5	2	34	1	28	0	5	0	0	0	75.2895	0.886653517	732.0836324	0.0926424	0.10280318	0.01769171	0.004422927	1	3171.810012	3.171810012	0	0.886653517	0.9	0.886653517	0.886653517	1	0	1	0	0	0
98	819674	0	42.9575214	-72.89101856	19.02688476	21.54835204	16.29966317	15.6455701	15.3827011	7	2	0	27	0	7	0	0	0	0	0	13.2687	0.723801126	691.5415551	0.00339144	0.007732483	4.563657329	0.152953944	0	4449.525479	4.449525479	5	0.723801126	0.9	0.8	0.723801126	0	0	0	5	5	0
99	819787	0	42.9658089	-73.00303073	22.84342652	25.47543404	18.63251012	17.98693994	17.7223071	46	11	2	34	1	33	0	25	0	0	0	37.449	0.991155972	780.0201495	0.005022831	0.042033165	0.001754386	0.000144196	0	1747.986161	1.747986161	1	0.991155972	0.991155972	0.991155972	0.991155972	0	0	0	1	0	1
100	819788	0	42.96840757	-72.99095762	22.62813989	24.99220287	18.59200272	17.96706506	17.70056521	46	12	2	34	1	34	1	24	0	0	0	23.175	0.982757282	695.9456505	0.001864078	0.149514563	0.020660194	0.007961165	0	1627.342668	1.627342668	1	0.982757282	0.982757282	0.982757282	0.982757282	0	0	0	1	0	1
101	820041	0	42.95685281	-72.99581239	20.24210825	22.45198837	17.14708235	16.51302367	16.26804174	18	3	1	34	1	20	0	2	0	0	0	62.6805	0.987508077	743.3518524	0.003848087	0.085375835	0.013812908	0.003790653	0	2095.099266	2.095099266	0	0.987508077	0.987508077	0.987508077	0.987508077	0	0	0	0	0	0
102	820128	0	42.93186069	-72.83941403	23.84779052	26.76362052	17.68628857	17.05125786	16.75420737	26	6	3	34	1	34	1	33	0	0	0	18.9324	0.951844457	663.6041379	0.003565317	0.019300247	0.148697471	0.020013311	0	2304.412369	2.304412369	1	0.951844457	0.951844457	0.951844457	0.951844457	0	0	0	1	1	0
103	820129	0	42.93367262	-72.82222103	23.28048227	25.99330868	17.36832568	16.77901826	16.46626833	20	6	2	34	1	34	1	32	0	0	0	5.067	0.873179396	620.4979103	0	0.003907638	0.798934281	0.04955595	0	3545.114614	3.545114614	4	0.873179396	0.9	0.873179396	0.873179396	0	0	0	4	4	0
104	820191	0	42.93503609	-72.8817987	19.87081965	22.05949348	17.18285465	16.55689843	16.28184317	16	2	1	32	0	15	0	1	0	0	0	2.0412	0.925044092	588.0487356	0.011904762	0.069664903	0.275573192	0.047178131	1	1574.002366	1.574002366	0	0.925044092	0.925044092	0.925044092	0.925044092	1	1	0	0	0	0
105	820192	0	42.9310131	-72.86970751	20.00070697	22.1736319	17.35175191	16.72739401	16.45819555	19	2	1	33	0	19	0	1	0	0	0	0.9729	0.44773358	581.55077	0.012025902	0	4.423681776	0.525439408	0	505.1839884	0.505183988	0	0.44773358	0.9	0.8	0.7	0	0	0	0	0	0
106	820229	0	42.93739936	-72.85584553	21.17732369	23.28242847	17.65447511	17.03210994	16.7505752	26	4	1	34	1	30	0	8	0	0	0	28.3266	0.774798246	667.7584799	0.001842791	0.009976489	3.472516998	0.142339709	0	5565.091227	5.565091227	3	0.774798246	0.9	0.8	0.774798246	0	0	0	3	0	3
107	820230	0	42.91880608	-72.83523798	21.54230441	23.62714469	18.02853109	17.44271167	17.13394635	32	6	2	34	1	32	0	11	0	0	0	24.1803	0.931477277	653.3548995	0.002791529	0.016488629	0.287936874	0.026463692	0	334.5661197	0.33456612	0	0.931477277	0.931477277	0.931477277	0.931477277	0	0	0	0	0	0
108	820249	0	42.94811528	-72.94684598	21.11862714	23.66000188	16.9549539	16.33056216	16.07542991	16	2	1	33	0	27	0	10	0	0	0	1.8153	0.993058999	683.4568235	0	0.001487357	0	0	11	2552.941729	2.552941729	0	0.993058999	0.993058999	0.993058999	0.993058999	11	11	0	0	0	0
109	820250	0	42.9363938	-72.94691106	21.67765534	23.75882078	17.81988482	17.22454012	16.93752743	31	4	1	34	1	32	0	13	0	0	0	84.8124	0.89707755	722.9502115	0.082664799	0.102041683	0.017190882	0.004340167	0	79.6701329	0.079670133	0	0.89707755	0.9	0.89707755	0.89707755	0	0	0	0	0	0
110	820251	0	42.94784564	-72.93378664	20.32741778	22.89312815	16.41376941	15.77706679	15.51324152	10	2	2	34	1	19	0	3	0	0	0	2.2473	1	831.0974012	0	0.000800961	0	0	0	1971.222441	1.971222441	0	1	1	1	1	0	0	0	0	0	0
111	820255	0	42.94111293	-72.90685617	20.87881494	23.65459337	17.12062127	16.45361021	16.20078042	17	3	1	34	1	23	0	8	0	0	0	6.6492	0.964266378	800.0883738	0.000270709	0.004331348	0.113833243	0.006226313	0	5214.731463	5.214731463	1	0.964266378	0.964266378	0.964266378	0.964266378	0	0	0	1	1	0
112	820265	0	42.95041369	-72.96369012	20.70929897	22.53602048	17.61921649	17.00361637	16.73455764	24	3	2	34	1	26	0	2	0	0	0	80.8911	0.893022842	726.5524496	0.086271543	0.103973119	0.018024233	0.004550562	0	3287.250027	3.287250027	0	0.893022842	0.9	0.893022842	0.893022842	0	0	0	0	0	0
113	820266	0	42.9355413	-72.95434949	20.97473961	23.40312993	17.82059621	17.18724116	16.91982115	29	5	2	34	1	27	0	4	0	0	0	82.9917	0.894971425	723.8237884	0.084478327	0.104215241	0.017568022	0.004435383	1	887.6042064	0.887604206	0	0.894971425	0.9	0.894971425	0.894971425	1	0	1	0	0	0
114	820285	0	42.91684112	-72.83951443	20.44473037	22.43571106	17.8550577	17.23559204	16.94995897	28	3	1	34	1	25	0	1	0	0	0	52.6788	0.845810839	660.6171694	0.002272261	0.012933096	2.01272808	0.089472425	0	246.1885019	0.246188502	0	0.845810839	0.9	0.845810839	0.845810839	0	0	0	0	0	0
115	820286	0	42.91742143	-72.8193542	19.61905737	21.69626372	17.03564236	16.40690227	16.12568774	14	2	0	32	0	13	0	0	0	0	0	2.9133	0.90176089	594.8133149	0.003398208	0.037071362	0.30892802	0.027185666	3	3574.942737	3.574942737	3	0.90176089	0.90176089	0.90176089	0.90176089	3	3	0	3	3	0
116	820339	0	42.95072496	-72.98021083	19.82353819	22.0200261	17.005404	16.36943383	16.10843344	14	3	1	33	0	14	0	1	0	0	0	75.924	0.984779516	731.1006297	0.003899953	0.08365339	0.023067805	0.004575628	0	3039.616606	3.039616606	1	0.984779516	0.984779516	0.984779516	0.984779516	0	0	0	1	0	1
117	820344	0	42.93380887	-72.96391904	20.00973946	21.85700491	17.16617557	16.52668837	16.27520862	17	4	0	33	0	17	0	0	0	0	0	1.0755	0.992468619	626.2970016	0.00167364	0.107112971	0	0	18	991.0040651	0.991004065	0	0.992468619	0.992468619	0.992468619	0.992468619	18	18	0	0	0	0
118	820345	0	42.92584258	-72.90503269	19.2764117	21.80721544	16.26698494	15.63278155	15.36210306	8	1	0	29	0	8	0	0	0	0	0	1.5912	0.800339367	777.0713878	0	0	0.305429864	0.010746606	0	2245.311825	2.245311825	1	0.800339367	0.9	0.800339367	0.800339367	0	0	0	1	1	0
119	820364	0	42.94787212	-73.00509422	20.60741088	23.09642838	17.3389113	16.66874811	16.43571521	20	4	1	34	1	21	0	3	0	0	0	9.5202	0.981943657	685.6123757	0.002174324	0.083664209	0	0	0	3010.089597	3.010089597	6	0.981943657	0.981943657	0.981943657	0.981943657	0	0	0	6	6	0
120	820373	0	42.95307437	-73.02431081	20.5153184	22.49558354	17.55723236	16.91151471	16.6650108	22	3	1	34	1	26	0	3	0	0	0	2.7243	0.977535514	693.0141298	0	0.087215064	0	0	0	2183.024407	2.183024407	0	0.977535514	0.977535514	0.977535514	0.977535514	0	0	0	0	0	0
121	820447	1	42.96247632	-73.03849837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0962	0.989570333	759.350491	0.007933678	0.051078624	0	0	0	6593.654258	6.593654258	4	0.989570333	0.989570333	0.989570333	0.989570333	0	0	0	4	4	0
122	820488	0	42.92117695	-72.88877794	19.83391337	21.76506029	17.20478462	16.58215931	16.30058766	17	2	0	32	0	15	0	0	0	0	0	9.2358	0.903430131	772.786616	0.001948938	0.004482557	0.516858312	0.023971935	3	1362.861739	1.362861739	3	0.903430131	0.903430131	0.903430131	0.903430131	3	3	0	3	3	0
123	820499	0	42.9217514	-72.87296457	23.00522196	25.07279223	20.1614656	19.52827052	19.2473689	78	37	6	34	1	34	1	29	0	0	0	4.1499	0.821513771	577.6024567	0.008674908	0.039470831	1.286922576	0.152244632	0	1239.498853	1.239498853	0	0.821513771	0.9	0.821513771	0.821513771	0	0	0	0	0	0
124	820500	0	42.91294586	-72.84003192	23.20595723	24.70039949	20.36189553	19.73411872	19.45322674	82	40	8	34	1	34	1	31	0	0	0	56.4615	0.845285726	654.8876652	0.002311309	0.014043198	1.956850243	0.088323902	4	1715.904022	1.715904022	3	0.845285726	0.9	0.845285726	0.845285726	4	0	4	3	0	3
125	820505	0	42.91535212	-72.87620419	20.35913097	22.20137554	17.53660197	16.89834852	16.62432273	22	3	1	34	1	22	0	1	0	0	0	16.7922	0.889216422	709.3637724	0.003430164	0.013827849	0.621020474	0.051827634	0	153.7337828	0.153733783	0	0.889216422	0.9	0.889216422	0.889216422	0	0	0	0	0	0
126	820510	0	42.93265389	-72.9436721	19.866831	22.43690065	16.98222677	16.34186001	16.07382039	12	2	1	33	0	15	0	2	0	0	0	89.0802	0.901947908	723.8570708	0.078704359	0.098658288	0.016367274	0.004132231	0	2256.351636	2.256351636	0	0.901947908	0.901947908	0.901947908	0.901947908	0	0	0	0	0	0
127	820511	0	42.91481319	-72.88163581	20.39381853	21.85387524	17.54494652	16.91712289	16.6307207	22	3	0	34	1	24	0	0	0	0	0	12.6063	0.91232955	753.2905834	0.001713429	0.005425858	0.403583922	0.018919112	0	498.0833594	0.498083359	0	0.91232955	0.91232955	0.91232955	0.91232955	0	0	0	0	0	0
128	820512	0	42.91899787	-72.85715461	20.61275382	22.42503955	17.37018012	16.81987411	16.49997796	23	3	1	34	1	25	0	1	0	0	0	2.1177	0.717807055	565.5233068	0.000849979	0.002124947	1.38121547	0.087122822	0	2320.998556	2.320998556	5	0.717807055	0.9	0.8	0.717807055	0	0	0	5	5	0
129	820517	0	42.90906676	-72.84456405	20.94496049	23.08072598	17.66365922	17.10884592	16.79083306	28	5	2	34	1	28	0	4	0	0	0	74.3958	0.845043672	638.9879855	0.008552902	0.01622269	1.606663279	0.078101183	4	419.2426302	0.41924263	0	0.845043672	0.9	0.845043672	0.845043672	4	0	4	0	0	0
130	820528	0	42.90896972	-72.88546853	21.5544867	23.57527641	18.45233229	17.85360638	17.57704545	42	8	2	34	1	32	0	10	0	0	0	0.7929	0.723041998	583.6559823	0.010215664	0.023836549	1.132803632	0.157775255	0	1174.205327	1.174205327	2	0.723041998	0.9	0.8	0.723041998	0	0	0	2	2	0
131	820533	0	42.93515463	-72.92799987	20.77769276	23.34754763	17.4820575	16.87456442	16.60366981	24	3	1	34	1	27	0	6	0	0	0	2.0655	1	825.9353019	0	0	0	0	0	2033.217362	2.033217362	0	1	1	1	1	0	0	0	0	0	0
132	820534	0	42.92621934	-72.92612552	18.96128626	21.83069551	16.07044937	15.43206899	15.16789559	6	2	0	26	0	6	0	0	0	0	0	1.4598	1	827.6765609	0	0.000616523	0	0	0	1397.330646	1.397330646	0	1	1	1	1	0	0	0	0	0	0
133	820538	0	42.92635482	-72.9419609	20.50298886	22.367479	17.85888429	17.23889396	16.96389033	27	4	1	34	1	25	0	3	0	0	0	5.2065	0.998789974	811.3909274	0.001210026	0.008470182	0	0	0	288.4912099	0.28849121	0	0.998789974	0.998789974	0.998789974	0.998789974	0	0	0	0	0	0
134	820539	0	42.92422528	-72.94102998	20.53951942	22.578017	17.85932225	17.24017833	16.9624935	28	4	1	34	1	24	0	3	0	0	0	3.5307	0.999745093	826.2420856	0	0.001274535	0	0	0	99.54927977	0.09954928	0	0.999745093	0.999745093	0.999745093	0.999745093	0	0	0	0	0	0
135	820541	0	42.94221987	-73.03142771	19.49906416	21.60431193	16.78461997	16.15138296	15.89952971	10	2	0	32	0	11	0	0	0	0	0	3.4245	0.980026281	731.6681775	0.005519054	0.067542707	0	0	0	1364.177568	1.364177568	1	0.980026281	0.980026281	0.980026281	0.980026281	0	0	0	1	1	0
136	820596	0	42.90492681	-72.83738263	20.90980191	22.71042356	18.40768949	17.79840718	17.50955516	44	7	1	34	1	27	0	5	0	0	0	17.685	0.84778626	590.2810891	0.028600509	0.022544529	0.429211196	0.041882952	0	1129.117593	1.129117593	1	0.84778626	0.9	0.84778626	0.84778626	0	0	0	1	1	0
137	820597	0	42.90584465	-72.82372143	20.09425102	21.81633449	17.49573956	16.86923455	16.58415837	21	3	0	34	1	18	0	0	0	0	0	1.3851	0.847953216	558.9407961	0.001299545	0.025990903	0.256010396	0.029239766	0	1056.424431	1.056424431	0	0.847953216	0.9	0.847953216	0.847953216	0	0	0	0	0	0
138	820603	0	42.91851757	-72.9308651	21.13986638	22.80983081	17.95438962	17.31772346	17.05875485	32	6	3	34	1	29	0	5	0	0	0	1.6065	0.999439776	789.7009853	0	0.010084034	0	0	0	2081.947826	2.081947826	0	0.999439776	0.999439776	0.999439776	0.999439776	0	0	0	0	0	0
139	820643	0	42.90753778	-72.80355608	19.77380842	21.94248298	17.15109369	16.51786118	16.23397846	16	3	0	32	0	13	0	0	0	0	0	4.5684	0.928486998	611.5749259	0.000197006	0.034672971	0.241331757	0.027186761	0	3803.411858	3.803411858	2	0.928486998	0.928486998	0.928486998	0.928486998	0	0	0	2	2	0
140	820659	0	42.93584857	-72.99918205	21.28216594	23.25189625	17.32795057	16.73785035	16.45801871	20	5	1	34	1	29	0	10	0	0	0	0.7875	0.924571429	624.137585	0	0.029714286	0	0	0	991.3773643	0.991377364	0	0.924571429	0.924571429	0.924571429	0.924571429	0	0	0	0	0	0
141	820660	0	42.93330597	-72.99244907	21.39188415	23.08401938	17.52798441	16.9155157	16.6408973	24	4	1	34	1	30	0	9	0	0	0	43.3512	0.952291978	699.0034356	0.013390633	0.099962631	0.273002823	0.016753861	0	1806.033282	1.806033282	1	0.952291978	0.952291978	0.952291978	0.952291978	0	0	0	1	0	1
142	820754	0	42.91430741	-72.90161684	20.88956079	22.45486634	17.01242877	16.3819315	16.11782276	17	4	1	34	1	28	0	6	0	0	0	3.0852	0.953033839	714.4845832	0.001166861	0.008751459	0.01050175	0.000875146	0	3188.097992	3.188097992	1	0.953033839	0.953033839	0.953033839	0.953033839	0	0	0	1	1	0
143	820762	0	42.92983943	-72.97631063	20.36855215	22.23963691	17.1992611	16.5942095	16.31731467	17	2	1	34	1	23	0	2	0	0	0	121.6278	0.972273609	717.464355	0.00728863	0.088210919	0.115663524	0.009434521	0	2466.111676	2.466111676	0	0.972273609	0.972273609	0.972273609	0.972273609	0	0	0	0	0	0
144	820798	0	42.90656849	-72.86974027	19.88396395	21.81664699	17.30750582	16.68893422	16.4025606	18	3	0	33	0	16	0	0	0	0	0	21.6747	0.853257485	674.7076731	0.005439522	0.016692273	0.729228086	0.063945522	2	2699.60391	2.69960391	3	0.853257485	0.9	0.853257485	0.853257485	2	0	2	3	0	3
145	820799	0	42.90394399	-72.85112104	19.97272048	21.94857516	17.43587884	16.81823021	16.53447029	23	3	0	33	0	17	0	0	0	0	0	77.8095	0.839326817	634.838933	0.008223932	0.015996761	1.620519345	0.07993754	0	2107.378175	2.107378175	3	0.839326817	0.9	0.839326817	0.839326817	0	0	0	3	0	3
146	820808	0	42.89509985	-72.81877193	20.9174191	23.12923129	17.48428035	16.84889695	16.57528275	24	4	1	34	1	26	0	5	0	0	0	10.3158	0.909701623	608.7617514	0.000959693	0.03411272	0.212353865	0.022334671	10	1072.798204	1.072798204	3	0.909701623	0.909701623	0.909701623	0.909701623	10	10	0	3	3	0
147	820832	0	42.89393856	-72.83171859	19.94231042	21.79856797	17.38919283	16.76410693	16.4784248	19	3	0	33	0	17	0	0	0	0	0	15.4413	0.84717608	597.281461	0.032639739	0.023488955	0.40549047	0.041732238	810	1882.363609	1.882363609	1	0.84717608	0.9	0.84717608	0.84717608	810	810	0	1	1	0
148	820871	0	42.92090518	-72.96220904	21.97302725	23.61076052	18.7699015	18.11769825	17.85951042	49	12	2	34	1	32	0	16	0	0	0	129.2589	0.971717228	713.1737365	0.006990621	0.086101615	0.128678954	0.010290974	2	1333.098908	1.333098908	1	0.971717228	0.971717228	0.971717228	0.971717228	2	0	2	1	0	1
149	820889	0	42.91742388	-72.94477914	21.59829018	23.95406639	18.21543556	17.60721478	17.33040218	38	9	1	34	1	33	0	8	0	0	0	95.5755	0.9085456	727.0946531	0.073421536	0.093205895	0.015254956	0.003851405	0	1939.825991	1.939825991	0	0.9085456	0.9085456	0.9085456	0.9085456	0	0	0	0	0	0
150	820895	0	42.91151107	-72.95485667	20.84041503	22.61020191	18.23603529	17.6112057	17.34839562	38	6	1	34	1	27	0	5	0	0	0	131.1957	0.971585959	711.6955184	0.006894281	0.085516522	0.129818279	0.010468331	0	1207.350835	1.207350835	0	0.971585959	0.971585959	0.971585959	0.971585959	0	0	0	0	0	0
151	820944	0	42.90943696	-72.96584639	21.27824973	23.58555035	18.31613433	17.70923596	17.42171478	41	8	2	34	1	28	0	8	0	0	0	1.008	0.9875	633.6889323	0.000892857	0.057142857	0.104464286	0.008928571	365	1560.231969	1.560231969	1	0.9875	0.9875	0.9875	0.9875	365	365	0	1	1	0
152	820948	0	42.92412536	-72.99828564	20.26241274	22.22115025	17.59029804	16.95720749	16.69434836	21	3	1	34	1	20	0	1	0	0	0	40.644	0.951948627	704.1175555	0.014282551	0.104517272	0.289548273	0.017759079	0	1784.640365	1.784640365	0	0.951948627	0.951948627	0.951948627	0.951948627	0	0	0	0	0	0
153	820962	0	42.88497946	-72.80111712	19.86136417	21.80724878	17.08445694	16.45242697	16.16668302	17	2	0	33	0	15	0	0	0	0	0	4.896	0.963970588	614.7791738	0.001838235	0.039338235	0.057904412	0.007536765	2	4459.684101	4.459684101	2	0.963970588	0.963970588	0.963970588	0.963970588	2	2	0	2	2	0
154	820997	0	42.91777304	-72.97833798	21.0202967	23.22029407	17.65853996	17.0142771	16.75562434	26	5	2	34	1	30	0	5	0	0	0	5.6241	0.964634341	660.1641917	0.002400384	0.069451112	0.398463754	0.025604097	30	1590.107362	1.590107362	0	0.964634341	0.964634341	0.964634341	0.964634341	30	30	0	0	0	0
155	821030	0	42.90575489	-72.97375769	19.46476438	21.60236789	16.81609518	16.18210645	15.91978877	11	2	0	32	0	9	0	0	0	0	0	0.9351	0.994225217	667.9224095	0	0.090471607	0	0	0	317.2247213	0.317224721	0	0.994225217	0.994225217	0.994225217	0.994225217	0	0	0	0	0	0
156	821045	0	42.90822383	-72.94545362	19.92635494	21.68754166	17.25610423	16.63154797	16.36322461	17	4	0	33	0	15	0	0	0	0	0	227.268	0.944891494	717.9391963	0.035034849	0.088563282	0.081846982	0.007734041	0	627.3724673	0.627372467	0	0.944891494	0.944891494	0.944891494	0.944891494	0	0	0	0	0	0
157	821071	0	42.90786393	-72.93708044	21.18801079	24.06075168	17.96013071	17.34553847	17.07506782	34	6	2	34	1	28	0	7	0	0	0	0.9045	0.995024876	739.110501	0.000995025	0	0	0	0	1710.799655	1.710799655	0	0.995024876	0.995024876	0.995024876	0.995024876	0	0	0	0	0	0
158	821090	0	42.93041741	-73.0420244	20.21235729	22.16791587	17.14466299	16.51035388	16.25446455	16	2	1	34	1	18	0	1	0	0	0	4.4433	0.985416245	728.0248665	0.007899534	0.131051246	0	0	2	2042.607084	2.042607084	0	0.985416245	0.985416245	0.985416245	0.985416245	2	2	0	0	0	0
159	821130	0	42.92268693	-73.01681068	20.29684882	22.16159346	17.3521536	16.72857583	16.46379125	21	3	1	34	1	21	0	2	0	0	0	19.9611	0.970963524	709.6414796	0.014067361	0.10721854	0.071058208	0.00626719	0	2963.912354	2.963912354	0	0.970963524	0.970963524	0.970963524	0.970963524	0	0	0	0	0	0
160	821174	0	42.91701995	-73.027619	22.19375848	24.37657305	18.78804825	18.18702795	17.91223772	50	14	2	34	1	34	1	19	0	0	0	11.3166	0.96278034	728.5050843	0.020995705	0.072928265	0.125337999	0.011054557	0	347.5288878	0.347528888	0	0.96278034	0.96278034	0.96278034	0.96278034	0	0	0	0	0	0
161	821189	0	42.87631782	-72.81804952	22.02359685	24.25120286	18.62198073	17.99803956	17.70924128	48	12	2	34	1	34	1	17	0	0	0	3.0321	0.735529831	588.2761512	0.162956367	0.003561888	0.764618581	0.088750371	0	3393.306839	3.393306839	2	0.735529831	0.9	0.8	0.735529831	0	0	0	2	2	0
162	821193	0	42.92335429	-73.05306482	19.43505103	21.70618159	16.4794181	15.86959513	15.60351385	8	1	0	32	0	11	0	0	0	0	0	3.9069	0.964524303	763.069896	0.025570145	0.077171159	0	0	0	3537.469817	3.537469817	1	0.964524303	0.964524303	0.964524303	0.964524303	0	0	0	1	1	0
163	821205	0	42.89365737	-72.87578536	21.83073617	23.895296	19.23649529	18.61301747	18.32912785	60	17	3	34	1	33	0	14	0	0	0	1.044	0.668103448	569.3877902	0	0	0.329310345	0.035344828	0	1570.068944	1.570068944	0	0.668103448	0.9	0.8	0.7	0	0	0	0	0	0
164	821206	0	42.8919946	-72.85469689	21.40863535	23.59328718	18.16842521	17.55489018	17.26769164	37	6	2	34	1	31	0	6	0	0	0	102.7269	0.835519226	639.8192353	0.007376841	0.015962713	1.447709412	0.076826031	0	1822.258235	1.822258235	1	0.835519226	0.9	0.835519226	0.835519226	0	0	0	1	0	1
165	821280	0	42.91111317	-72.98540337	20.3064332	22.46695865	17.42471451	16.82878607	16.54807044	22	2	1	34	1	21	0	2	0	0	0	3.6684	0.950196271	673.8946354	0.000245339	0.074092247	0.609911678	0.039254171	0	1225.447755	1.225447755	0	0.950196271	0.950196271	0.950196271	0.950196271	0	0	0	0	0	0
166	821333	0	42.89813094	-72.98211198	20.51304028	22.31175157	17.32117202	16.71167406	16.4325259	19	2	1	34	1	26	0	1	0	0	0	1.233	0.928467153	691.1979569	0	0.052554745	1.170072993	0.060583942	0	1217.523171	1.217523171	0	0.928467153	0.928467153	0.928467153	0.928467153	0	0	0	0	0	0
